,num_categories,max_features,test_set,layer1_neurons,layer2_neurons,epochs,batch_size,parameters,train_loss,train_accuracy,train_auc,train_precision,train_recall,train_f1,test_loss,test_accuracy,test_auc,test_precision,test_recall,test_f1
12,10,1000,0.5,20,10,10,1,20230,5.6520675570936874e-05,1.0,1.0,1.0,1.0,1.0,1.0902591943740845,0.8738007545471191,0.9639974236488342,0.8754633069038391,0.8715867400169373,0.8735207225616088
13,10,1000,0.5,20,10,10,5,20230,1.7892238247441128e-05,1.0,1.0,1.0,1.0,1.0,1.2521305084228516,0.8723247051239014,0.9579947590827942,0.874167263507843,0.8715867400169373,0.8728750945344893
14,10,1000,0.5,20,10,10,10,20230,9.701595445221756e-06,1.0,1.0,1.0,1.0,1.0,1.3406258821487427,0.8693726658821106,0.95689857006073,0.8705621361732483,0.8686347007751465,0.8695973504504019
15,10,1000,0.5,20,10,20,1,20230,1.1788952036795308e-08,1.0,1.0,1.0,1.0,1.0,2.0228943824768066,0.8642066717147827,0.946812629699707,0.8653846383094788,0.8634686470031738,0.8644255809633773
16,10,1000,0.5,20,10,20,5,20230,3.1671829603396873e-09,1.0,1.0,1.0,1.0,1.0,2.1145546436309814,0.8642066717147827,0.9456225037574768,0.864745020866394,0.8634686470031738,0.864106362601213
17,10,1000,0.5,20,10,20,10,20230,2.023478273827095e-09,1.0,1.0,1.0,1.0,1.0,2.148998975753784,0.8634686470031738,0.9444777965545654,0.8639053106307983,0.861992597579956,0.862947894230631
18,10,1000,0.5,40,10,5,1,40450,0.009592590853571892,0.9992619752883911,0.9999998807907104,1.0,0.998524010181427,0.9992614600519916,0.47853559255599976,0.891512930393219,0.9831253886222839,0.9044005870819092,0.8797047734260559,0.8918817589548192
19,10,1000,0.5,40,10,5,5,40450,0.003933005500584841,1.0,1.0,1.0,1.0,1.0,0.5380498766899109,0.8900368809700012,0.9812909960746765,0.9018126726150513,0.8811808228492737,0.8913773773514403
20,10,1000,0.5,40,10,5,10,40450,0.0026937657967209816,1.0,1.0,1.0,1.0,1.0,0.5718340277671814,0.8892989158630371,0.9798869490623474,0.8982667922973633,0.8797047734260559,0.888888889145516
21,10,1000,0.5,40,10,10,1,40450,1.8602311683935113e-05,1.0,1.0,1.0,1.0,1.0,1.1465240716934204,0.877490758895874,0.9604657888412476,0.8805637955665588,0.876014769077301,0.8782833919955829
22,10,1000,0.5,40,10,10,5,40450,8.51467211759882e-06,1.0,1.0,1.0,1.0,1.0,1.3025091886520386,0.8708487153053284,0.9579439163208008,0.8746290802955627,0.8701106905937195,0.8723640347596742
23,10,1000,0.5,40,10,10,10,40450,5.529841018869774e-06,1.0,1.0,1.0,1.0,1.0,1.395341157913208,0.8678966760635376,0.9562234282493591,0.8730512261390686,0.8678966760635376,0.8704663203771305
24,10,1000,0.5,40,10,20,1,40450,1.143704908557197e-09,1.0,1.0,1.0,1.0,1.0,2.2044143676757812,0.8627306222915649,0.9430967569351196,0.8631656765937805,0.8612546324729919,0.8622090956008243
25,10,1000,0.5,40,10,20,5,40450,6.158411558487842e-10,1.0,1.0,1.0,1.0,1.0,2.2370996475219727,0.8649446368217468,0.9423604607582092,0.8661242723464966,0.8642066717147827,0.8651644094615989
26,10,1000,0.5,40,10,20,10,40450,4.3988659936822216e-10,1.0,1.0,1.0,1.0,1.0,2.249065399169922,0.8649446368217468,0.9431655406951904,0.8661242723464966,0.8642066717147827,0.8651644094615989
27,10,1000,0.25,10,10,5,1,10120,0.025321977213025093,0.9965550899505615,0.9999873638153076,0.9980178475379944,0.9911417365074158,0.9945679073797423,0.5433772802352905,0.8997049927711487,0.9788921475410461,0.914893627166748,0.8879055976867676,0.9011976060898427
28,10,1000,0.25,10,10,5,5,10120,0.012953327968716621,0.9985235929489136,0.9999992847442627,0.9990152716636658,0.9985235929489136,0.9987693717948366,0.6130562424659729,0.8879055976867676,0.9776811003684998,0.9062027335166931,0.8834808468818665,0.8946975512572957
29,10,1000,0.25,10,10,5,10,10120,0.008841874077916145,0.999015748500824,0.9999998807907104,0.9995073676109314,0.9985235929489136,0.9990152380883337,0.6596310138702393,0.8893805146217346,0.9770430326461792,0.8993993997573853,0.8834808468818665,0.8913690584440885
30,10,1000,0.25,10,10,10,1,10120,0.00026447215350344777,1.0,0.9999999403953552,1.0,1.0,1.0,1.4148772954940796,0.8746312856674194,0.9608654975891113,0.8768545985221863,0.8716813921928406,0.874260342651516
31,10,1000,0.25,10,10,10,5,10120,0.0001170437753899023,1.0,0.9999999403953552,1.0,1.0,1.0,1.6119964122772217,0.8731563687324524,0.957748293876648,0.8757396340370178,0.8731563687324524,0.8744460935355481
32,10,1000,0.25,10,10,10,10,10120,5.836521086166613e-05,1.0,1.0,1.0,1.0,1.0,1.769787073135376,0.8731563687324524,0.9553767442703247,0.8744460940361023,0.8731563687324524,0.873800755477601
33,10,1000,0.25,10,10,20,1,10120,2.561187670835352e-07,1.0,1.0,1.0,1.0,1.0,2.7224864959716797,0.8746312856674194,0.9446055293083191,0.8746312856674194,0.8746312856674194,0.8746312856674194
34,10,1000,0.25,10,10,20,5,10120,1.1281019851594465e-07,1.0,1.0,1.0,1.0,1.0,2.907435655593872,0.8746312856674194,0.942872166633606,0.875923216342926,0.8746312856674194,0.8752767742748372
35,10,1000,0.25,10,10,20,10,10120,6.511753980475987e-08,1.0,1.0,1.0,1.0,1.0,3.0110280513763428,0.8775811195373535,0.9429161548614502,0.8788774013519287,0.8775811195373535,0.8782287821109592
36,10,1000,0.25,20,10,5,1,20230,0.017823245376348495,0.998031497001648,0.9999958276748657,0.998028576374054,0.9965550899505615,0.9972912888977885,0.5389904975891113,0.8982300758361816,0.9792250394821167,0.9104704260826111,0.8849557638168335,0.8975318015069177
37,10,1000,0.25,20,10,5,5,20230,0.00785149447619915,0.9985235929489136,0.9999995231628418,0.9995073676109314,0.9985235929489136,0.9990152380883337,0.610400915145874,0.9056047201156616,0.9780114889144897,0.9186747074127197,0.8997049927711487,0.9090909020907147
38,10,1000,0.25,20,10,5,10,20230,0.00534376036375761,0.9995078444480896,0.9999998211860657,0.9995073676109314,0.9985235929489136,0.9990152380883337,0.6567606925964355,0.9041298031806946,0.976550281047821,0.9157894849777222,0.8982300758361816,0.9069247943196845
39,10,1000,0.25,20,10,10,1,20230,0.00015575859288219362,1.0,1.0,1.0,1.0,1.0,1.362178921699524,0.8834808468818665,0.961898684501648,0.8859259486198425,0.8820058703422546,0.8839615634385323
40,10,1000,0.25,20,10,10,5,20230,3.405082316021435e-05,1.0,1.0,1.0,1.0,1.0,1.6491367816925049,0.8761062026023865,0.9539728164672852,0.875923216342926,0.8746312856674194,0.8752767742748372
41,10,1000,0.25,20,10,10,10,20230,1.4411752090381924e-05,1.0,1.0,1.0,1.0,1.0,1.8128761053085327,0.8702064752578735,0.9501481652259827,0.8713017702102661,0.8687315583229065,0.8700147660302027
42,10,1000,0.25,20,10,20,1,20230,5.279933823487681e-09,1.0,1.0,1.0,1.0,1.0,2.8758299350738525,0.8716813921928406,0.9430375695228577,0.8714918494224548,0.8702064752578735,0.8708486880368019
43,10,1000,0.25,20,10,20,5,20230,1.583981390496092e-09,1.0,1.0,1.0,1.0,1.0,2.9831736087799072,0.8702064752578735,0.9430943727493286,0.8714918494224548,0.8702064752578735,0.8708486880368019
44,10,1000,0.25,20,10,20,10,20230,1.1146535916495282e-09,1.0,1.0,1.0,1.0,1.0,3.017362117767334,0.8702064752578735,0.942291259765625,0.8702064752578735,0.8702064752578735,0.8702064752578735
45,10,1000,0.25,40,10,5,1,40450,0.010437427088618279,0.999015748500824,0.9999852776527405,0.9990147948265076,0.998031497001648,0.9985229038379135,0.6654717922210693,0.8864306807518005,0.9770392775535583,0.8992481231689453,0.8820058703422546,0.8905435456353155
46,10,1000,0.25,40,10,5,5,40450,0.00292733171954751,0.9995078444480896,1.0,0.9995076060295105,0.999015748500824,0.9992616167395226,0.7082709074020386,0.8952802419662476,0.9730639457702637,0.902694582939148,0.8893805146217346,0.8959880909158122
47,10,1000,0.25,40,10,5,10,40450,0.0019203206757083535,1.0,1.0,1.0,1.0,1.0,0.754865825176239,0.8938053250312805,0.9708102941513062,0.9041916131973267,0.8908554315567017,0.8974739822434362
48,10,1000,0.25,40,10,10,1,40450,4.0178616472985595e-05,1.0,1.0,1.0,1.0,1.0,1.3889747858047485,0.8938053250312805,0.9562345743179321,0.8976261019706726,0.8923304080963135,0.8949704212192486
49,10,1000,0.25,40,10,10,5,40450,8.321598215843551e-06,1.0,1.0,1.0,1.0,1.0,1.5548380613327026,0.8908554315567017,0.9551242589950562,0.8934911489486694,0.8908554315567017,0.8921713435999875
50,10,1000,0.25,40,10,10,10,40450,3.5050454698648537e-06,1.0,1.0,1.0,1.0,1.0,1.6718475818634033,0.8864306807518005,0.9551374912261963,0.8862629532814026,0.8849557638168335,0.8856088761851164
51,10,1000,0.25,40,10,20,1,40450,4.399946185174031e-09,1.0,1.0,1.0,1.0,1.0,2.5932633876800537,0.8761062026023865,0.9464635252952576,0.8761062026023865,0.8761062026023865,0.8761062026023865
52,10,1000,0.25,40,10,20,5,40450,8.799897477373975e-10,1.0,1.0,1.0,1.0,1.0,2.666902780532837,0.8775811195373535,0.9464038610458374,0.8775811195373535,0.8775811195373535,0.8775811195373535
53,10,1000,0.25,40,10,20,10,40450,7.03991753780997e-10,1.0,1.0,1.0,1.0,1.0,2.676772356033325,0.8746312856674194,0.9455978870391846,0.8746312856674194,0.8746312856674194,0.8746312856674194
54,10,1000,0.1,10,10,5,1,10120,0.030551038682460785,0.9942599534988403,0.9997028708457947,0.9954751133918762,0.9922099113464355,0.9938398304692913,0.6208059191703796,0.9114391207695007,0.9773840308189392,0.9245283007621765,0.9040590524673462,0.9141791099999875
55,10,1000,0.1,10,10,5,5,10120,0.011197795160114765,0.999180018901825,0.9999973177909851,0.9991790056228638,0.9979499578475952,0.9985641035527332,0.6473737955093384,0.9040590524673462,0.9760594964027405,0.9132075309753418,0.892988920211792,0.9029850617622076
56,10,1000,0.1,10,10,5,10,10120,0.006947374902665615,0.999180018901825,0.9999997615814209,0.9991796612739563,0.998769998550415,0.9989747879132428,0.7132755517959595,0.9040590524673462,0.9760714769363403,0.9097744226455688,0.892988920211792,0.9013035266480384
57,10,1000,0.1,10,10,10,1,10120,0.00042999713332392275,1.0,1.0,1.0,1.0,1.0,1.4585834741592407,0.8671586513519287,0.9579640626907349,0.8703703880310059,0.8671586513519287,0.8687615513230942
58,10,1000,0.1,10,10,10,5,10120,0.00011402771633584052,1.0,0.9999999403953552,1.0,1.0,1.0,1.792953372001648,0.8671586513519287,0.9539645314216614,0.8671586513519287,0.8671586513519287,0.8671586513519287
59,10,1000,0.1,10,10,10,10,10120,4.4988155423197895e-05,1.0,1.0,1.0,1.0,1.0,2.039341688156128,0.8634686470031738,0.9482290744781494,0.8634686470031738,0.8634686470031738,0.8634686470031738
60,10,1000,0.1,10,10,20,1,10120,6.246293793310542e-08,1.0,1.0,1.0,1.0,1.0,3.637427568435669,0.8745387196540833,0.9418264031410217,0.8745387196540833,0.8745387196540833,0.8745387196540833
61,10,1000,0.1,10,10,20,5,10120,5.327511320984968e-09,1.0,1.0,1.0,1.0,1.0,4.013415336608887,0.8708487153053284,0.9377058744430542,0.8708487153053284,0.8708487153053284,0.8708487153053284
62,10,1000,0.1,10,10,20,10,10120,2.4926900543675856e-09,1.0,1.0,1.0,1.0,1.0,4.138745307922363,0.8671586513519287,0.9380455017089844,0.8671586513519287,0.8671586513519287,0.8671586513519287
63,10,1000,0.1,20,10,5,1,20230,0.01288368459790945,0.9983599781990051,0.9999959468841553,0.9991782903671265,0.9971299767494202,0.9981530827213997,0.6533812880516052,0.8892989158630371,0.9762266278266907,0.898876428604126,0.8856088519096375,0.8921933183058222
64,10,1000,0.1,20,10,5,5,20230,0.005127131938934326,0.9995899796485901,0.9999997615814209,0.9995898008346558,0.999180018901825,0.9993848678620947,0.7411360740661621,0.8856088519096375,0.9728360772132874,0.902255654335022,0.8856088519096375,0.8938547539522242
65,10,1000,0.1,20,10,5,10,20230,0.0032029671128839254,0.999180018901825,0.9999998211860657,0.9995898008346558,0.999180018901825,0.9993848678620947,0.8176648616790771,0.8856088519096375,0.9709274768829346,0.9018868207931519,0.8819188475608826,0.8917910731365412
66,10,1000,0.1,20,10,10,1,20230,0.017324762418866158,0.9979499578475952,0.9993379712104797,0.9979499578475952,0.9979499578475952,0.9979499578475952,1.6457583904266357,0.8892989158630371,0.962361216545105,0.8892989158630371,0.8892989158630371,0.8892989158630371
67,10,1000,0.1,20,10,10,5,20230,7.147357246140018e-05,1.0,1.0,1.0,1.0,1.0,1.9393994808197021,0.8745387196540833,0.9543700218200684,0.8740741014480591,0.8708487153053284,0.8724584274093782
68,10,1000,0.1,20,10,10,10,20230,3.215599645045586e-05,1.0,1.0,1.0,1.0,1.0,2.100466251373291,0.8671586513519287,0.9544260501861572,0.8703703880310059,0.8671586513519287,0.8687615513230942
69,10,1000,0.1,20,10,20,1,20230,4.985378332378332e-09,1.0,1.0,1.0,1.0,1.0,3.8333547115325928,0.8634686470031738,0.9442129135131836,0.8634686470031738,0.8634686470031738,0.8634686470031738
70,10,1000,0.1,20,10,20,5,20230,1.2707834784464467e-09,1.0,1.0,1.0,1.0,1.0,4.0467352867126465,0.8671586513519287,0.9441554546356201,0.8671586513519287,0.8671586513519287,0.8671586513519287
71,10,1000,0.1,20,10,20,10,20230,8.308968513226489e-10,1.0,1.0,1.0,1.0,1.0,4.116655349731445,0.8708487153053284,0.9441834092140198,0.8708487153053284,0.8708487153053284,0.8708487153053284
72,10,1000,0.1,40,10,5,1,40450,0.011718172580003738,0.9971299767494202,0.9999971985816956,0.9971287846565247,0.9967199563980103,0.9969243286132191,0.8147295117378235,0.8782287836074829,0.9715144038200378,0.8909774422645569,0.8745387196540833,0.8826815504786332
73,10,1000,0.1,40,10,5,5,40450,0.0028775993268936872,0.9995899796485901,0.9999998807907104,0.9995898008346558,0.999180018901825,0.9993848678620947,0.8156381845474243,0.8782287836074829,0.9705349802970886,0.8847583532333374,0.8782287836074829,0.8814814766477
74,10,1000,0.1,40,10,5,10,40450,0.0017349154222756624,1.0,1.0,1.0,1.0,1.0,0.890731692314148,0.8819188475608826,0.9686490297317505,0.8847583532333374,0.8782287836074829,0.8814814766477
75,10,1000,0.1,40,10,10,1,40450,3.726804061443545e-05,1.0,0.9999999403953552,1.0,1.0,1.0,2.103623151779175,0.8671586513519287,0.9477130770683289,0.8703703880310059,0.8671586513519287,0.8687615513230942
76,10,1000,0.1,40,10,10,5,40450,6.834501618868671e-06,1.0,1.0,1.0,1.0,1.0,2.240267276763916,0.8634686470031738,0.9439315795898438,0.8666666746139526,0.8634686470031738,0.86506470514941
77,10,1000,0.1,40,10,10,10,40450,2.6860516300075687e-06,1.0,1.0,1.0,1.0,1.0,2.3451104164123535,0.8634686470031738,0.9461495876312256,0.8666666746139526,0.8634686470031738,0.86506470514941
78,10,1000,0.1,40,10,20,1,40450,8.797731432252931e-10,1.0,1.0,1.0,1.0,1.0,3.281558036804199,0.8597785830497742,0.9415948390960693,0.8629629611968994,0.8597785830497742,0.8613678290631263
79,10,1000,0.1,40,10,20,5,40450,4.88762919026442e-10,1.0,1.0,1.0,1.0,1.0,3.3601012229919434,0.8597785830497742,0.9416069388389587,0.8629629611968994,0.8597785830497742,0.8613678290631263
80,10,1000,0.1,40,10,20,10,40450,3.910103352211536e-10,1.0,1.0,1.0,1.0,1.0,3.3899545669555664,0.8597785830497742,0.9417846202850342,0.8629629611968994,0.8597785830497742,0.8613678290631263
81,10,2000,0.5,10,10,5,1,20120,0.020708421245217323,0.9977859854698181,0.999997615814209,0.9992564916610718,0.9918819069862366,0.9955555426890468,0.4491615891456604,0.8959409594535828,0.9848784804344177,0.9138461351394653,0.8767527937889099,0.8949152589477205
82,10,2000,0.5,10,10,5,5,20120,0.009526179172098637,1.0,1.0,1.0,1.0,1.0,0.46810734272003174,0.8974169492721558,0.9847843050956726,0.9079847931861877,0.8811808228492737,0.8943820292805967
83,10,2000,0.5,10,10,5,10,20120,0.006702541373670101,1.0,0.9999999403953552,1.0,1.0,1.0,0.4884275496006012,0.9003689885139465,0.9835143089294434,0.9084720015525818,0.8863468766212463,0.8972730684594429
84,10,2000,0.5,10,10,10,1,20120,2.5822755560511723e-05,1.0,1.0,1.0,1.0,1.0,0.9626232385635376,0.892988920211792,0.9680449962615967,0.8954781293869019,0.891512930393219,0.8934911306506312
85,10,2000,0.5,10,10,10,5,20120,8.971338502306025e-06,1.0,1.0,1.0,1.0,1.0,1.0897793769836426,0.8900368809700012,0.9645252227783203,0.8939169049263,0.8892989158630371,0.8916019307979367
86,10,2000,0.5,10,10,10,10,20120,5.02135799251846e-06,1.0,1.0,1.0,1.0,1.0,1.1575602293014526,0.8885608911514282,0.9640806913375854,0.8910303711891174,0.8870848417282104,0.8890532290137678
87,10,2000,0.5,10,10,20,1,20120,5.278639192418666e-10,1.0,1.0,1.0,1.0,1.0,1.7575740814208984,0.8767527937889099,0.9560686945915222,0.877400279045105,0.8767527937889099,0.8770764169185544
88,10,2000,0.5,10,10,20,5,20120,6.158412668710866e-10,1.0,1.0,1.0,1.0,1.0,1.7699652910232544,0.876014769077301,0.9568087458610535,0.8766617178916931,0.876014769077301,0.8763381240834635
89,10,2000,0.5,10,10,20,10,20120,2.639319596209333e-10,1.0,1.0,1.0,1.0,1.0,1.7706636190414429,0.8767527937889099,0.9564604163169861,0.8780487775802612,0.8767527937889099,0.8774003071193692
90,10,2000,0.5,20,10,5,1,40230,0.00763570936396718,0.9992619752883911,0.9999998211860657,1.0,0.998524010181427,0.9992614600519916,0.4548656940460205,0.8974169492721558,0.984591007232666,0.9143075942993164,0.8819188475608826,0.8978212112784099
91,10,2000,0.5,20,10,5,5,40230,0.0035614510998129845,1.0,1.0,1.0,1.0,1.0,0.5092161297798157,0.8952029347419739,0.9810203909873962,0.9068182110786438,0.8833948373794556,0.8949532870386705
92,10,2000,0.5,20,10,5,10,40230,0.002350097056478262,1.0,0.9999999403953552,1.0,1.0,1.0,0.5420586466789246,0.8966789841651917,0.9798586964607239,0.9049773812294006,0.8856088519096375,0.8951883631873396
93,10,2000,0.5,20,10,10,1,40230,6.406530701497104e-06,1.0,1.0,1.0,1.0,1.0,1.025432825088501,0.8922508955001831,0.9675174355506897,0.8958333134651184,0.8885608911514282,0.8921822826775628
94,10,2000,0.5,20,10,10,5,40230,2.0780648810614366e-06,1.0,1.0,1.0,1.0,1.0,1.1457229852676392,0.8892989158630371,0.9655792117118835,0.890949547290802,0.8863468766212463,0.8886422521799825
95,10,2000,0.5,20,10,10,10,40230,1.116367343456659e-06,1.0,1.0,1.0,1.0,1.0,1.2119996547698975,0.8870848417282104,0.9651331901550293,0.8887240290641785,0.8841328620910645,0.8864225007057369
96,10,2000,0.5,20,10,20,1,40230,2.551342470624718e-09,1.0,1.0,1.0,1.0,1.0,1.7076513767242432,0.8789668083190918,0.9577952027320862,0.8800888061523438,0.877490758895874,0.8787878623124493
97,10,2000,0.5,20,10,20,5,40230,6.158413223822379e-10,1.0,1.0,1.0,1.0,1.0,1.719883680343628,0.8841328620910645,0.9581595659255981,0.8846153616905212,0.8826568126678467,0.8836350019150323
98,10,2000,0.5,20,10,20,10,40230,4.398866271237978e-10,1.0,1.0,1.0,1.0,1.0,1.7261030673980713,0.8826568126678467,0.9578467011451721,0.8831360936164856,0.8811808228492737,0.882157374787004
99,10,2000,0.5,40,10,5,1,80450,0.24058452248573303,0.9653136730194092,0.990522563457489,0.9667159914970398,0.9645756483078003,0.9656446338907185,0.7685368657112122,0.8723247051239014,0.9696131348609924,0.8851454854011536,0.8531365394592285,0.868846304032572
100,10,2000,0.5,40,10,5,5,80450,0.002107895677909255,1.0,1.0,1.0,1.0,1.0,0.5074254870414734,0.8952029347419739,0.9831889867782593,0.9062265753746033,0.891512930393219,0.8988095407820066
101,10,2000,0.5,40,10,5,10,80450,0.0014833840541541576,1.0,1.0,1.0,1.0,1.0,0.5267061591148376,0.8952029347419739,0.982574999332428,0.9029126167297363,0.8922508955001831,0.8975500954058371
102,10,2000,0.5,40,10,10,1,80450,1.363130991194339e-06,1.0,1.0,1.0,1.0,1.0,1.0780470371246338,0.8856088519096375,0.9659295082092285,0.8858413696289062,0.8819188475608826,0.8838757567096035
103,10,2000,0.5,40,10,10,5,80450,3.611418151194812e-07,1.0,1.0,1.0,1.0,1.0,1.176005244255066,0.8833948373794556,0.9660154581069946,0.8851000666618347,0.8811808228492737,0.8831360965026366
104,10,2000,0.5,40,10,10,10,80450,1.8615871510974102e-07,1.0,1.0,1.0,1.0,1.0,1.2282581329345703,0.8833948373794556,0.9656376242637634,0.8852701783180237,0.8826568126678467,0.8839615639425781
105,10,2000,0.5,40,10,20,1,80450,2.639319596209333e-10,1.0,1.0,1.0,1.0,1.0,1.5353081226348877,0.8900368809700012,0.960706353187561,0.8912721872329712,0.8892989158630371,0.8902844581348031
106,10,2000,0.5,40,10,20,5,80450,8.797732681253834e-11,1.0,1.0,1.0,1.0,1.0,1.5572744607925415,0.8878228664398193,0.9594968557357788,0.889053225517273,0.8870848417282104,0.8880679429038352
107,10,2000,0.5,40,10,20,10,80450,1.7595465362507667e-10,1.0,1.0,1.0,1.0,1.0,1.56837797164917,0.8870848417282104,0.9594848155975342,0.8883135914802551,0.8863468766212463,0.8873291442740283
108,10,2000,0.25,10,10,5,1,20120,0.01036840584129095,0.999015748500824,0.9999990463256836,0.9995073676109314,0.9985235929489136,0.9990152380883337,0.5348636507987976,0.9159291982650757,0.9814860820770264,0.9303030371665955,0.9056047201156616,0.9177877464205066
109,10,2000,0.25,10,10,5,5,20120,0.004700389225035906,0.999015748500824,0.9999999403953552,0.9995076060295105,0.999015748500824,0.9992616167395226,0.6419362425804138,0.9144542813301086,0.9786677956581116,0.9246987700462341,0.9056047201156616,0.9150521488269083
110,10,2000,0.25,10,10,5,10,20120,0.0030235282611101866,0.9995078444480896,1.0,1.0,0.9995078444480896,0.9997538616548682,0.6975825428962708,0.9115044474601746,0.9785776138305664,0.9219219088554382,0.9056047201156616,0.9136904699523571
111,10,2000,0.25,10,10,10,1,20120,3.611139254644513e-05,1.0,1.0,1.0,1.0,1.0,1.1916903257369995,0.9041298031806946,0.9684401750564575,0.9081481695175171,0.9041298031806946,0.9061345313846191
112,10,2000,0.25,10,10,10,5,20120,1.4585092685592826e-05,1.0,1.0,1.0,1.0,1.0,1.2784351110458374,0.9041298031806946,0.966159462928772,0.9068047404289246,0.9041298031806946,0.9054652962255962
113,10,2000,0.25,10,10,10,10,20120,7.285387255251408e-06,1.0,1.0,1.0,1.0,1.0,1.337624192237854,0.9026548862457275,0.9661608338356018,0.9066666960716248,0.9026548862457275,0.9046563434645137
114,10,2000,0.25,10,10,20,1,20120,8.213237867593648e-10,1.0,1.0,1.0,1.0,1.0,1.8507130146026611,0.8982300758361816,0.9587029218673706,0.8995568752288818,0.8982300758361816,0.8988929859315177
115,10,2000,0.25,10,10,20,5,20120,4.693278543577151e-10,1.0,1.0,1.0,1.0,1.0,1.8777515888214111,0.8967551589012146,0.956516683101654,0.8980797529220581,0.8967551589012146,0.8974169671342819
116,10,2000,0.25,10,10,20,10,20120,2.3466392717885753e-10,1.0,1.0,1.0,1.0,1.0,1.8892191648483276,0.8967551589012146,0.9565069675445557,0.8980797529220581,0.8967551589012146,0.8974169671342819
117,10,2000,0.25,20,10,5,1,40230,0.009057627990841866,0.998031497001648,0.9999959468841553,0.9985228776931763,0.998031497001648,0.9982771268794912,0.5334315299987793,0.9129793643951416,0.9807794094085693,0.9231927990913391,0.9041298031806946,0.9135618666375224
118,10,2000,0.25,20,10,5,5,40230,0.0028550028800964355,0.9995078444480896,1.0,0.9995078444480896,0.9995078444480896,0.9995078444480896,0.5619074106216431,0.9100294709205627,0.981220543384552,0.9171686768531799,0.8982300758361816,0.90760059071757
119,10,2000,0.25,20,10,5,10,40230,0.0017795504536479712,1.0,1.0,1.0,1.0,1.0,0.6067752242088318,0.9070796370506287,0.9804997444152832,0.9130434989929199,0.8982300758361816,0.9055762119419468
120,10,2000,0.25,20,10,10,1,40230,5.0033172556140926e-06,1.0,1.0,1.0,1.0,1.0,1.5190348625183105,0.8938053250312805,0.9615029096603394,0.8962963223457336,0.8923304080963135,0.8943089684188383
121,10,2000,0.25,20,10,10,5,40230,7.112021762623044e-07,1.0,1.0,1.0,1.0,1.0,1.6885992288589478,0.8938053250312805,0.9600299000740051,0.8949704170227051,0.8923304080963135,0.8936484627906082
122,10,2000,0.25,20,10,10,10,40230,3.804134109941515e-07,1.0,1.0,1.0,1.0,1.0,1.7521140575408936,0.8952802419662476,0.959117591381073,0.8964496850967407,0.8938053250312805,0.8951255520907984
123,10,2000,0.25,20,10,20,1,40230,2.3466392717885753e-10,1.0,1.0,1.0,1.0,1.0,2.143824815750122,0.8879055976867676,0.957525908946991,0.889053225517273,0.8864306807518005,0.8877400162707266
124,10,2000,0.25,20,10,20,5,40230,1.1733196358942877e-10,1.0,1.0,1.0,1.0,1.0,2.164027452468872,0.8879055976867676,0.9574571847915649,0.889053225517273,0.8864306807518005,0.8877400162707266
125,10,2000,0.25,20,10,20,10,40230,1.1733196358942877e-10,1.0,1.0,1.0,1.0,1.0,2.17358660697937,0.8893805146217346,0.9575178623199463,0.8905325531959534,0.8879055976867676,0.8892171352852624
126,10,2000,0.25,40,10,5,1,80450,0.002650739159435034,0.9995078444480896,0.9999999403953552,0.9995078444480896,0.9995078444480896,0.9995078444480896,0.6407835483551025,0.9070796370506287,0.97945636510849,0.9090909361839294,0.8997049927711487,0.9043736123844318
127,10,2000,0.25,40,10,5,5,80450,0.0007194169447757304,1.0,1.0,1.0,1.0,1.0,0.7114798426628113,0.9100294709205627,0.9745708703994751,0.9151785969734192,0.9070796370506287,0.9111111192467769
128,10,2000,0.25,40,10,5,10,80450,0.0004201749397907406,1.0,0.9999999403953552,1.0,1.0,1.0,0.7564082145690918,0.9085545539855957,0.9745187163352966,0.9150521755218506,0.9056047201156616,0.9103039362224565
129,10,2000,0.25,40,10,10,1,80450,5.415661235019797e-07,1.0,1.0,1.0,1.0,1.0,1.4610545635223389,0.8952802419662476,0.9605345129966736,0.8964496850967407,0.8938053250312805,0.8951255520907984
130,10,2000,0.25,40,10,10,5,80450,9.627004970980124e-08,1.0,1.0,1.0,1.0,1.0,1.5946763753890991,0.8893805146217346,0.9583354592323303,0.8905325531959534,0.8879055976867676,0.8892171352852624
131,10,2000,0.25,40,10,10,10,80450,4.135938524996163e-08,1.0,1.0,1.0,1.0,1.0,1.6561131477355957,0.8893805146217346,0.9567540287971497,0.8946587443351746,0.8893805146217346,0.8920118214358995
132,10,2000,0.25,40,10,20,1,80450,1.1733196358942877e-10,1.0,1.0,1.0,1.0,1.0,1.8970495462417603,0.8893805146217346,0.9544641375541687,0.892011821269989,0.8893805146217346,0.8906942245854528
133,10,2000,0.25,40,10,20,5,80450,0.0,1.0,1.0,1.0,1.0,1.0,1.9023430347442627,0.8893805146217346,0.9544522762298584,0.890694260597229,0.8893805146217346,0.8900369028184741
134,10,2000,0.25,40,10,20,10,80450,0.0,1.0,1.0,1.0,1.0,1.0,1.9081727266311646,0.8879055976867676,0.9544429183006287,0.8892171382904053,0.8879055976867676,0.8885608840212385
135,10,2000,0.1,10,10,5,1,20120,0.01118335872888565,0.998769998550415,0.999997079372406,0.9987684488296509,0.9975399971008301,0.9981538449941777,0.6303025484085083,0.9040590524673462,0.978123128414154,0.9128788113594055,0.8892989158630371,0.9009346026126469
